C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/06/2019,20:00:00,REGULAR,0000217737,0000017457                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/07/2019,00:00:00,REGULAR,0000218383,0000017505                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/07/2019,04:00:00,REGULAR,0000218507,0000017527                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/07/2019,08:00:00,REGULAR,0000218526,0000017546                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/07/2019,12:00:00,REGULAR,0000218646,0000017633                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/07/2019,16:00:00,REGULAR,0000219114,0000017755                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/07/2019,20:00:00,REGULAR,0000219792,0000017843                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/08/2019,00:00:00,REGULAR,0000220223,0000017869                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/08/2019,04:00:00,REGULAR,0000220244,0000017880                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/08/2019,08:00:00,REGULAR,0000220293,0000017918                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/08/2019,12:00:00,REGULAR,0000220767,0000018014                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/08/2019,16:00:00,REGULAR,0000221637,0000018077                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/08/2019,20:00:00,REGULAR,0000223195,0000018097                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/09/2019,00:00:00,REGULAR,0000224170,0000018115                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/09/2019,04:00:00,REGULAR,0000224238,0000018128                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/09/2019,08:00:00,REGULAR,0000224311,0000018224                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/09/2019,12:00:00,REGULAR,0000224826,0000018388                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/09/2019,16:00:00,REGULAR,0000225869,0000018470                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/09/2019,20:00:00,REGULAR,0000227902,0000018492                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/10/2019,00:00:00,REGULAR,0000228869,0000018512                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/10/2019,04:00:00,REGULAR,0000228937,0000018526                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/10/2019,08:00:00,REGULAR,0000229017,0000018580                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/10/2019,12:00:00,REGULAR,0000229491,0000018715                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/10/2019,16:00:00,REGULAR,0000230410,0000018772                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/10/2019,20:00:00,REGULAR,0000232308,0000018809                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/11/2019,00:00:00,REGULAR,0000233340,0000018821                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/11/2019,04:00:00,REGULAR,0000233391,0000018831                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/11/2019,08:00:00,REGULAR,0000233461,0000018870                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/11/2019,12:00:00,REGULAR,0000234008,0000018961                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/11/2019,16:00:00,REGULAR,0000234954,0000019016                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/11/2019,20:00:00,REGULAR,0000236843,0000019050                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/12/2019,00:00:00,REGULAR,0000237834,0000019078                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/12/2019,04:00:00,REGULAR,0000237912,0000019084                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/12/2019,08:00:00,REGULAR,0000237972,0000019118                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/12/2019,09:01:54,REGULAR,0000238102,0000019137                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/12/2019,12:00:00,REGULAR,0000238449,0000019197                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/12/2019,16:00:00,REGULAR,0000239346,0000019257                                             
A038,R085,00-06-00,8 ST-NYU,NRW,BMT,04/12/2019,20:00:00,REGULAR,0000240971,0000019313                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/06/2019,00:00:00,REGULAR,0001389528,0006133088                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/06/2019,04:00:00,REGULAR,0001389604,0006133143                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/06/2019,08:00:00,REGULAR,0001389619,0006133196                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/06/2019,12:00:00,REGULAR,0001389669,0006133528                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/06/2019,16:00:00,REGULAR,0001389794,0006134073                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/06/2019,20:00:00,REGULAR,0001389928,0006134799                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/07/2019,00:00:00,REGULAR,0001390112,0006135241                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/07/2019,04:00:00,REGULAR,0001390200,0006135302                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/07/2019,08:00:00,REGULAR,0001390213,0006135349                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/07/2019,12:00:00,REGULAR,0001390252,0006135606                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/07/2019,16:00:00,REGULAR,0001390391,0006136082                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/07/2019,20:00:00,REGULAR,0001390542,0006136581                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/08/2019,00:00:00,REGULAR,0001390669,0006136791                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/08/2019,04:00:00,REGULAR,0001390683,0006136812                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/08/2019,08:00:00,REGULAR,0001390717,0006136958                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/08/2019,12:00:00,REGULAR,0001390911,0006137675                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/08/2019,16:00:00,REGULAR,0001391034,0006138069                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/08/2019,20:00:00,REGULAR,0001391223,0006138791                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/09/2019,00:00:00,REGULAR,0001391294,0006138977                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/09/2019,04:00:00,REGULAR,0001391327,0006139018                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/09/2019,08:00:00,REGULAR,0001391371,0006139235                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/09/2019,12:00:00,REGULAR,0001391542,0006140008                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/09/2019,16:00:00,REGULAR,0001391668,0006140409                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/09/2019,20:00:00,REGULAR,0001391860,0006141343                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/10/2019,00:00:00,REGULAR,0001391971,0006141668                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/10/2019,04:00:00,REGULAR,0001392000,0006141702                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/10/2019,08:00:00,REGULAR,0001392037,0006141895                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/10/2019,12:00:00,REGULAR,0001392237,0006142574                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/10/2019,16:00:00,REGULAR,0001392355,0006143005                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/10/2019,20:00:00,REGULAR,0001392551,0006143835                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/11/2019,00:00:00,REGULAR,0001392697,0006144209                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/11/2019,04:00:00,REGULAR,0001392719,0006144238                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/11/2019,08:00:00,REGULAR,0001392750,0006144421                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/11/2019,12:00:00,REGULAR,0001392930,0006145124                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/11/2019,16:00:00,REGULAR,0001393052,0006145564                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/11/2019,20:00:00,REGULAR,0001393224,0006146367                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/12/2019,00:00:00,REGULAR,0001393356,0006146745                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/12/2019,04:00:00,REGULAR,0001393403,0006146789                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/12/2019,08:00:00,REGULAR,0001393435,0006146946                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/12/2019,12:00:00,REGULAR,0001393594,0006147619                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/12/2019,16:00:00,REGULAR,0001393732,0006148073                                             
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,04/12/2019,20:00:00,REGULAR,0001393953,0006148971                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/06/2019,00:00:00,REGULAR,0000006135,0000006427                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/06/2019,04:00:00,REGULAR,0000006239,0000006448                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/06/2019,08:00:00,REGULAR,0000006261,0000006456                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/06/2019,12:00:00,REGULAR,0000006326,0000006582                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/06/2019,16:00:00,REGULAR,0000006501,0000006827                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/06/2019,20:00:00,REGULAR,0000006701,0000007147                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/07/2019,00:00:00,REGULAR,0000006915,0000007342                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/07/2019,04:00:00,REGULAR,0000007004,0000007373                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/07/2019,08:00:00,REGULAR,0000007022,0000007388                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/07/2019,12:00:00,REGULAR,0000007074,0000007486                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/07/2019,16:00:00,REGULAR,0000007229,0000007677                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/07/2019,20:00:00,REGULAR,0000007426,0000007912                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/08/2019,00:00:00,REGULAR,0000007567,0000008007                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/08/2019,04:00:00,REGULAR,0000007591,0000008011                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/08/2019,08:00:00,REGULAR,0000007650,0000008081                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/08/2019,12:00:00,REGULAR,0000007893,0000008365                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/08/2019,16:00:00,REGULAR,0000008076,0000008490                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/08/2019,20:00:00,REGULAR,0000008345,0000008867                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/09/2019,00:00:00,REGULAR,0000008441,0000008948                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/09/2019,04:00:00,REGULAR,0000008470,0000008960                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/09/2019,08:00:00,REGULAR,0000008554,0000009034                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/09/2019,12:00:00,REGULAR,0000008826,0000009358                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/09/2019,16:00:00,REGULAR,0000009019,0000009511                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/09/2019,20:00:00,REGULAR,0000009266,0000009975                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/10/2019,00:00:00,REGULAR,0000009428,0000010097                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/10/2019,04:00:00,REGULAR,0000009471,0000010111                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/10/2019,08:00:00,REGULAR,0000009545,0000010163                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/10/2019,12:00:00,REGULAR,0000009833,0000010472                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/10/2019,16:00:00,REGULAR,0000009994,0000010664                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/10/2019,20:00:00,REGULAR,0000010262,0000011069                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/11/2019,00:00:00,REGULAR,0000010462,0000011219                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/11/2019,04:00:00,REGULAR,0000010499,0000011231                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/11/2019,08:00:00,REGULAR,0000010558,0000011295                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/11/2019,12:00:00,REGULAR,0000010839,0000011581                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/11/2019,16:00:00,REGULAR,0000011010,0000011766                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/11/2019,20:00:00,REGULAR,0000011298,0000012159                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/12/2019,00:00:00,REGULAR,0000011501,0000012299                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/12/2019,04:00:00,REGULAR,0000011566,0000012307                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/12/2019,08:00:00,REGULAR,0000011631,0000012378                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/12/2019,12:00:00,REGULAR,0000011864,0000012673                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/12/2019,16:00:00,REGULAR,0000012045,0000012862                                             
A039,R085,01-00-01,8 ST-NYU,NRW,BMT,04/12/2019,20:00:00,REGULAR,0000012329,0000013292                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/06/2019,00:00:00,REGULAR,0002574352,0001816982                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/06/2019,04:00:00,REGULAR,0002574394,0001816990                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/06/2019,08:00:00,REGULAR,0002574402,0001817001                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/06/2019,12:00:00,REGULAR,0002574462,0001817065                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/06/2019,16:00:00,REGULAR,0002574616,0001817172                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/06/2019,20:00:00,REGULAR,0002574787,0001817326                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/07/2019,00:00:00,REGULAR,0002574937,0001817410                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/07/2019,04:00:00,REGULAR,0002574982,0001817424                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/07/2019,08:00:00,REGULAR,0002574995,0001817434                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/07/2019,12:00:00,REGULAR,0002575047,0001817479                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/07/2019,16:00:00,REGULAR,0002575175,0001817566                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/07/2019,20:00:00,REGULAR,0002575315,0001817667                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/08/2019,00:00:00,REGULAR,0002575419,0001817704                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/08/2019,04:00:00,REGULAR,0002575431,0001817706                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/08/2019,08:00:00,REGULAR,0002575458,0001817739                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/08/2019,12:00:00,REGULAR,0002575643,0001817939                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/08/2019,16:00:00,REGULAR,0002575780,0001818015                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/08/2019,20:00:00,REGULAR,0002576023,0001818203                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/09/2019,00:00:00,REGULAR,0002576103,0001818333                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/09/2019,04:00:00,REGULAR,0002576127,0001818334                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/09/2019,08:00:00,REGULAR,0002576180,0001818391                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/09/2019,12:00:00,REGULAR,0002576415,0001818602                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/09/2019,16:00:00,REGULAR,0002576559,0001818689                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/09/2019,20:00:00,REGULAR,0002576823,0001818931                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/10/2019,00:00:00,REGULAR,0002576946,0001818998                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/10/2019,04:00:00,REGULAR,0002576967,0001819005                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/10/2019,08:00:00,REGULAR,0002577003,0001819056                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/10/2019,12:00:00,REGULAR,0002577199,0001819237                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/10/2019,16:00:00,REGULAR,0002577342,0001819322                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/10/2019,20:00:00,REGULAR,0002577555,0001819544                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/11/2019,00:00:00,REGULAR,0002577675,0001819606                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/11/2019,04:00:00,REGULAR,0002577707,0001819608                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/11/2019,08:00:00,REGULAR,0002577745,0001819666                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/11/2019,12:00:00,REGULAR,0002577937,0001819866                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/11/2019,16:00:00,REGULAR,0002578083,0001819972                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/11/2019,20:00:00,REGULAR,0002578330,0001820214                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/12/2019,00:00:00,REGULAR,0002578458,0001820276                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/12/2019,04:00:00,REGULAR,0002578497,0001820279                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/12/2019,08:00:00,REGULAR,0002578527,0001820331                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/12/2019,12:00:00,REGULAR,0002578717,0001820566                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/12/2019,16:00:00,REGULAR,0002578864,0001820694                                             
A039,R085,01-00-02,8 ST-NYU,NRW,BMT,04/12/2019,20:00:00,REGULAR,0002579108,0001820923                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/06/2019,00:00:00,REGULAR,0002822569,0006324754                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/06/2019,04:00:00,REGULAR,0002822581,0006324766                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/06/2019,08:00:00,REGULAR,0002822585,0006324782                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/06/2019,12:00:00,REGULAR,0002822607,0006324885                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/06/2019,16:00:00,REGULAR,0002822680,0006325072                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/06/2019,20:00:00,REGULAR,0002822758,0006325309                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/07/2019,00:00:00,REGULAR,0002822817,0006325457                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/07/2019,04:00:00,REGULAR,0002822840,0006325475                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/07/2019,08:00:00,REGULAR,0002822843,0006325491                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/07/2019,12:00:00,REGULAR,0002822863,0006325558                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/07/2019,16:00:00,REGULAR,0002822928,0006325706                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/07/2019,20:00:00,REGULAR,0002822987,0006325877                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/08/2019,00:00:00,REGULAR,0002823024,0006325940                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/08/2019,04:00:00,REGULAR,0002823030,0006325944                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/08/2019,08:00:00,REGULAR,0002823037,0006326014                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/08/2019,12:00:00,REGULAR,0002823132,0006326308                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/08/2019,16:00:00,REGULAR,0002823199,0006326467                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/08/2019,20:00:00,REGULAR,0002823287,0006326804                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/09/2019,00:00:00,REGULAR,0002823387,0006326904                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/09/2019,04:00:00,REGULAR,0002823393,0006326912                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/09/2019,08:00:00,REGULAR,0002823414,0006327018                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/09/2019,12:00:00,REGULAR,0002823495,0006327381                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/09/2019,16:00:00,REGULAR,0002823551,0006327579                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/09/2019,20:00:00,REGULAR,0002823653,0006328015                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/10/2019,00:00:00,REGULAR,0002823684,0006328120                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/10/2019,04:00:00,REGULAR,0002823696,0006328136                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/10/2019,08:00:00,REGULAR,0002823708,0006328234                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/10/2019,12:00:00,REGULAR,0002823801,0006328559                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/10/2019,16:00:00,REGULAR,0002823863,0006328764                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/10/2019,20:00:00,REGULAR,0002823968,0006329211                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/11/2019,00:00:00,REGULAR,0002824017,0006329334                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/11/2019,04:00:00,REGULAR,0002824024,0006329342                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/11/2019,08:00:00,REGULAR,0002824040,0006329432                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/11/2019,12:00:00,REGULAR,0002824137,0006329799                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/11/2019,16:00:00,REGULAR,0002824193,0006329992                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/11/2019,20:00:00,REGULAR,0002824287,0006330479                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/12/2019,00:00:00,REGULAR,0002824325,0006330598                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/12/2019,04:00:00,REGULAR,0002824341,0006330611                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/12/2019,08:00:00,REGULAR,0002824353,0006330704                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/12/2019,12:00:00,REGULAR,0002824423,0006330986                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/12/2019,16:00:00,REGULAR,0002824472,0006331151                                             
A039,R085,01-03-00,8 ST-NYU,NRW,BMT,04/12/2019,20:00:00,REGULAR,0002824577,0006331571                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/06/2019,00:00:00,REGULAR,0002510959,0013194889                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/06/2019,04:00:00,REGULAR,0002510982,0013194929                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/06/2019,08:00:00,REGULAR,0002510985,0013194985                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/06/2019,12:00:00,REGULAR,0002511019,0013195247                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/06/2019,16:00:00,REGULAR,0002511114,0013195736                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/06/2019,20:00:00,REGULAR,0002511267,0013196254                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/07/2019,00:00:00,REGULAR,0002511359,0013196566                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/07/2019,04:00:00,REGULAR,0002511408,0013196622                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/07/2019,08:00:00,REGULAR,0002511416,0013196658                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/07/2019,12:00:00,REGULAR,0002511447,0013196907                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/07/2019,16:00:00,REGULAR,0002511543,0013197277                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/07/2019,20:00:00,REGULAR,0002511644,0013197681                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/08/2019,00:00:00,REGULAR,0002511710,0013197838                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/08/2019,04:00:00,REGULAR,0002511724,0013197853                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/08/2019,08:00:00,REGULAR,0002511749,0013198020                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/08/2019,12:00:00,REGULAR,0002511916,0013198599                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/08/2019,16:00:00,REGULAR,0002512037,0013198982                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/08/2019,20:00:00,REGULAR,0002512189,0013199731                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/09/2019,00:00:00,REGULAR,0002512313,0013199969                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/09/2019,04:00:00,REGULAR,0002512335,0013200009                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/09/2019,08:00:00,REGULAR,0002512378,0013200206                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/09/2019,12:00:00,REGULAR,0002512567,0013200898                                             
